"dist","acc","ScaleFO","ScaleRes","bin_lo","bin_hi","density","uncertainty"
"rTDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",0.6,0.61,471.9715,8.469945
"rTDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",0.61,0.62,450.7755,6.885062
"rTDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",0.62,0.63,462.9173,6.855806
"rTDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",0.63,0.64,425.1621,3.360152
"rTDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",0.64,0.65,414.0344,3.423012
"rTDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",0.65,0.66,394.9401,3.651538
"rTDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",0.66,0.67,381.6243,3.366642
"rTDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",0.67,0.68,360.1169,3.51653
"rTDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",0.68,0.69,364.7413,3.5572
"rTDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",0.69,0.7,337.6746,3.501391
"rTDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",0.7,0.71,332.6499,3.358847
"rTDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",0.71,0.72,317.7647,3.480284
"rTDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",0.72,0.73,301.5763,3.856677
"rTDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",0.73,0.74,299.5949,3.305706
"rTDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",0.74,0.75,281.7136,3.579993
"rTDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",0.75,0.76,277.4606,3.563703
"rTDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",0.76,0.77,267.9209,2.875265
"rTDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",0.77,0.78,254.2496,3.905458
"rTDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",0.78,0.79,251.4387,3.987063
"rTDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",0.79,0.8,235.9078,2.867693
"rTDist","N2LL'+N2LO","CV->FO","0p5MuBeam->Res",0,0.01,1327.8454577259283,771.3083708547094
"rTDist","N2LL'+N2LO","CV->FO","0p5MuBeam->Res",0.01,0.02,4932.655503257791,78.1750423295838
"rTDist","N2LL'+N2LO","CV->FO","0p5MuBeam->Res",0.02,0.03,7398.219693210808,59.46948367986606
"rTDist","N2LL'+N2LO","CV->FO","0p5MuBeam->Res",0.03,0.04,8839.942045495898,55.67712216500314
"rTDist","N2LL'+N2LO","CV->FO","0p5MuBeam->Res",0.04,0.05,9389.36677307722,55.80444597869533
"rTDist","N2LL'+N2LO","CV->FO","0p5MuBeam->Res",0.05,0.06,9507.566875404647,64.75042028299288
"rTDist","N2LL'+N2LO","CV->FO","0p5MuBeam->Res",0.06,0.07,9298.743934095799,63.44252820159617
"rTDist","N2LL'+N2LO","CV->FO","0p5MuBeam->Res",0.07,0.08,8833.854565183636,65.63328428624561
